speech_id,chamber_x,date,number_within_file,speaker,first_name,last_name,state_x,gender_x,line_start,line_end,file,char_count,word_count,speakerid,lastname,firstname,chamber_y,state_y,gender_y,party,district,nonvoting,doc,doc_clean,session,dataset,Rep,Dem
980186755,S,19840503,15,Mr. PROXMIRE,Unknown,PROXMIRE,Unknown,M,1425,1505,05031984.txt,2275,127,98106921,PROXMIRE,WILLIAM,S,WI,M,D,,voting,"Mr. President.on April 29. the U.S. Holocaust Memorial Council commemorated the victims of the Holocaust at the Kenndey Center for the Performing Arts. The evening drew on the legacy of the Holocaust through readings and music. Guest speakers Included actress Helen Hayes. actors Lorne Greene. Michael York. and Joseph Wiseman. and television newsmen Ted Koppel and Tom Brokaw. This was not solely an evening to entertain. but more importantly to inform and remember. ""Tonight we ask that you hold your applause."" Sigmund Strochlitz. chairman of the Holocaust Days of Remembrance Committee told the audience. ""in respect for those who died whispering or shouting In defiance."" In a letter read by Marshall Breger. the special assistant to the President for public liaison. President Reagan called the Holocaust ""the ultimate horror"" in which ""It is virtually impossible to grasp the enormous amount of suffering felt by victims and survivors."" Striking accounts and performances Included actress Meg Tilleys narration of the suicide of the young Jewish girls who preferred death to the nighttime visit of German soldiers. The Giora Fledman Trios folk music from the concentration camps and Nazicontrolled ghettos brought tears to the eyes of many in the audience. Tom Brokaw of NBC News pointed out that ""never before in our history had genocide been an allpervasive May . 1984 May .. 1984 government policy. Incredibly. the Jewish populations destruction took precedence over Germanys war efforts."" Mr. President. our sacred task is to insure that the memory of the Holocaust never fadesthat its lessons are not forgotten. We must act in every way possible to prevent the recurrence of genocide. the most disgusting crime known to man. The Senate has the opportpnity to act. The Genocide Convention. written in response to the Holocaust. acknowledges that the international crime of genocide Is morally wrong and must be punished. In 1948. the General Assembly. at the request of the United States. gave its unanimous approval 55 to 0. to the Genocide Convention. Mr. President. the ratification of the Genocide Convention would be the most important. concrete commitment to Holocaust victims and survivors. Let us act now to support ratification of the Genocide Convention.\n'",commemorate victim evening draw legacy reading music speaker include actress_actor television newsman evening entertain inform remember tonight ask hold applause chairman tell audience respect die whisper_shout defiance letter read special assistant public liaison call ultimate horror impossible grasp enormous amount suffering feel victim survivor strike account performance include actress narration suicide young jewish girl prefer death nighttime visit german soldier folk music concentration_camp ghetto bring tear_eye many audience point history genocide_allpervasive government policy jewish population destruction take precedence war effort sacred task insure memory lesson forget act way possible prevent_recurrence genocide disgusting crime know man opportpnity act write response acknowledge international crime genocide wrong punish request give unanimous approval ratification important concrete commitment holocaust victim survivor let act support ratification_convention.\n,98.0,daily,0,1
980161499,H,19840306,368,Mr. DASCHLE,Unknown,DASCHLE,Unknown,M,15233,15444,03061984.txt,7111,508,98112400,DASCHLE,THOMAS,H,SD,M,D,0.0,voting,"Mr. Speaker. I rise in support of House Joint Resolution 492. which appropriates $150 million in emergency food assistance to nations throughout the African continent. nations where thousands of people have starved to death and where millions face starvation. I applaud the speed with which the House Appropriations Committee has acted on this lifeanddeath matter. and hope that if more assistance is needed at a later day. as well may be the case. that we will again see quick action. I am going to focus my remarks on the problem of getting our food aid to those most in need. We can. without great difficulty. get U.S. food from the farm to the port of the recipient CA try or the port nearest to the recip country. Then. however. comes whi often a major obstacle in getting i and supplies delivered within country. Ideally. the supplemental appro ations bill would have included mc for nonfood emergency needs suc inland transporation. seeds. medici animal feed and vaccines. welldig and welldeepening. and logistics pertise. African nations. dependent on cultural economies and in the midi a multiyear drought. do not have financial resources to cover the c of these nonfood emergency need our food aid is to be of real use must assist in this effort. While c of distributing food aid vary I country to country. Catholic R Services estimates that it costs $I $150 a ton to cover transport. dling. and storage costs. Some governments are making traordinary efforts to provide droi relief. Upper Volta. for example. launched a national drought api All government salaried workers I been taxed for a drought fund and government has appealed to all no vernment workers to contribute vc tarily to the fund. The governm however. simply does not have en tax revenues to respond the we would like to the drought.. Seed grains are desperately and mediately needed in several count since seeds have been eaten and t now are not enough to plant. In Sahel and Ethiopia. seed grains needed by April 15 for plan Catholic Relief estimates that Ghana locally purchased seed gi cost about $500 a ton. Water shortages are a tremen problem throughout Africa. Bec of the drought. wells are drylin and need to be deepened and. in cases. new wells dug. The shortag water affect both people and ani and also affects production. Fo stance. in northern Togo ponds usually provide drinking water for mals have dried up. Some fact have been forced to stop producti palm oil because of lack of water. further weakening the countrys nue base. Medicine and medical supplies a critically short supply. Retur Lutheran World Relief people r that lack of medical supplies in M tania is making malnourished pi highly susceptible to disease. breaks of measles are occurrin Mali and Upper Volta. while mie tis is reported in Upper Volta. Rinderpest and other animal eases have been reported in man rican nations. Protection against ease is even more important normal because the drought tended to cluster animals where and feed are available. Luth World Relief reports that herde southern Mauritania have driven oun. animals south into Mall in search of lent food and water. There are virtually no at to animals in southern Mauritania. All rood have either been driven south or died. the In southern Mali. on the other hand. the animal population has increased upri- markedly due to the influx from Mauney ritania. h as Some African governments need asnes. uistance In the area of logistics. The ging Norwegian Red Cross. for example. ex- has sent a logistics expert to work with the Mauritanian Government on igri- relief distribution. This Is an area In st of which the United States can be of the great assistance. !osts While an amendment adding money s. If for nonfood emergency Items such as . we those discussed above would not be :osts germane to this bill under House rules. rom I would strongly urge that wesaccept elhef any nonfood provisions that might be 10 to contained in a Senate bill. All of the han- Instances I mentioned concerning nonfood needs are things seen and reportex- ed by Catholic Relief Services and Night Lutheran World Relief people who has have recently returned from Africa. Peal. Finally. I would like to address the liave concern expressed by some that it. will I the be difficult for the United States to ngo- get $150 million worth of food alloflun- cated. ordered. packaged and at a U.S. fent. port by December 31. 1984. This is )rlgh often referred to as our ""absorptive caLy It pacity."" While it seems that we should have this ability. we do have the alterI m- native of pursuing other avenues of riea. distribution. such as the world food here program. private voluntary agencies. the and the International Committee of are the Red Cross. ting. It only takes for instance. 1318 days .In to ship food from New Orleans to rains Ghana and 2027 days for the. trip from New Orleans to Mozambique. dous And we do have the ability to increase !ause our processing capacity. Our vegetable 9 up oil production is only running at 72 iome percent and our cornmeal produiction pe of at 70 percent of capacity. mals Arthur Simon. director of Bread for r in- the World. pointed out in his testumothat ny before the Senate Foreign Relaani- tions Africa Subcommittee last week. ories ""Absorptive capacity canl be readily n of and quickly Increased. because it is rethus lated to resources provided for gasorove- line. trucks. trailers. spare parts. aircraft. personnel and the like."" re in Hie went on to point out that 73 -ning trucks and 15 trailers In Chad will inport crease thle amount. of food that the auri- country can take in and distribute by Rople 5.000 tons per month. And in the Out- Sahlel. in the 1970s drought. the use .g in of three military planes. for food distriuingi- button significantly increased the ability to deliver food. dis- Ken Hackett of Catholic Relief Servy Af- ices also addressed the absorptive ca.dis- pacity issue in his testimony before than tile Senate Foreign Affairs Subcomhas mittee on Africa. He pointed out that water while distribution problems do exist. reran of course. it is not a prohibitive factor. rs in Hie said that the port of Abjidan in their West Africa. which can deliver food to ISE Upper Volta and Mai. has the capw ity to double its present volume. The port of Lome and Dakar can handle significantly more tonnage. and the transport infrastructure problems in Ghana have been improved enough to allow more truck transport of food and supplies. Again. thanks to Chairman WHInTa and other members of the Appropriations Committee for their attention to the Africa supplemental bill. The fact that this bill has been reported out of committee as a separate piece of legislation should help us get it signed into law law quickly. Our colleagues on the Senate side have said that they will also set quickly on a supplemental appropriation for Africa. I hope that the Senate will resist any attempts to tie the bill to other supplemental requests. particularly any controversial requests such as military and economic aid to El Salvador. Any delay will cost lives.\n'",rise support appropriate emergency food assistance nation african_continent nation thousand people starve_death million face starvation applaud speed act lifeanddeath matter hope more assistance need later day case see quick action go focus remark problem get food aid most need great difficulty get food farm port recipient try port recip country come whi major obstacle get supply deliver country ation bill include mc nonfood emergency need suc inland transporation seed medici animal feed vaccine welldeepene logistic pertise african nation dependent cultural economy midi multiyear drought financial resource cover c nonfood emergency need food aid real use assist effort c distribute food aid vary country country catholic estimate cost ton cover transport dle storage cost government make traordinary effort provide droi relief example launch national drought api government salary worker be tax drought fund government appeal vernment worker contribute fund governm tax revenue respond like drought seed grain need several count seed eat enough plant seed grain need plan estimate purchase seed gi cost ton water shortage treman problem drought well drylin need deepen case new dig shortag water affect people ani affect production fo stance northern pond provide drinking_water mal dry fact force stop producti palm_oil lack water weaken country base medicine medical supply short supply people r lack medical supply make malnourished susceptible disease break measle occurrin report rinderpest other animal ease report man rican nation protection ease important normal drought tend cluster animal feed available report southern drive animal search lent food water animal southern rood drive die southern other hand animal population increase due influx h african government need asne uistance area logistic ge example send logistic expert work igri- relief distribution area great assistance ost amendment add money nonfood emergency item such discuss ost germane bill rule urge wesaccept elhef nonfood provision contain bill han- instance mention concern nonfood need thing see reportex- ed people return like address liave concern express difficult ngo- get worth food alloflun- cat order package fent port rlgh refer absorptive caly pacity seem ability native pursue other avenue distribution such world food program private voluntary agency take instance day ship food rain day trip dous ability increase ause processing capacity vegetable oil production run iome percent cornmeal produiction percent capacity mal director r point ny tion last week orie absorptive_capacity canl increase rethus late resource provide gasorove- line truck_trailer spare part personnel like go point -ne truck_trailer inport crease thle amount food auri- country take distribute ton month 1970 drought use .g military plane food distriuingi- button increase ability deliver food dis- ice address absorptive ca.dis- pacity issue testimony tile mittee point water distribution problem exist reran course prohibitive factor say port deliver food capw ity double present volume port handle more tonnage transport infrastructure problem improve allow more truck transport food supply thank other member attention supplemental bill fact bill report committee separate piece legislation help get sign law law colleague side say set supplemental_appropriation hope resist attempt tie bill other supplemental request controversial request such military economic aid delay cost,98.0,daily,0,1
1010170548,H,19900620,1531,Mr. ROTH,Unknown,ROTH,Unknown,M,81835,81980,06201990.txt,7172,484,101111520,ROTH,TOBY,H,WI,M,R,8.0,voting,"Mr. Speaker. I thank my colleague. the gentleman from Wisconsin. for yielding to me. I appreciate it a good deal. There are Members and staff who have been up many hours working on this. and I want to say congratulations and thanks to them for their dedication and their efforts. and to the Aune 20. 1990 ..H 3984 Speaker. it must have been a long been talking about here for more than night for the Speaker. 12 hours. On June 21. 1989. is when the Presi- In recent years. we have made many dent introduced his drug legislation. attempts to do something about drugs his drug and crime bill. and it is 1 year and crime. and we have had some suctoday. We have not had action on the cesses in the area of drug abuse. Earlfloor. I think it is important for us to er this year. the House passed legislapoint that out to make our views tion to crack down on money launknown and to move forward. derers. The AntiMoney Laundering However. I do not think that Just a Act makes banks. S&Ls. credit unions. tough law is going to be enough. I feel face the same penalties as drug pushthat we have to ask ourselves. what ers for knowingly laundering drug more can society do to correct this kingpin money. problem The drug pushers have two hurdles. Basically. as I see it. we have to ask first. to sell the drugs. That is not ourselves what motivates people. and much of a hurdle today. And second. basically what motivates people is the to clean up their illgotten gains. So painpleasure principle. As long as we are moving ahead in both of these people using drugs feel they are get- directions. ting more pleasure out of drugs than In 1988. Congress passed the International Narcotics Control Act. This pain. they are going to continue to use bill formed a multinational force to drugs. So it is Important for us to pass bl omdamliainlfret this legislation and It Is also important conduct operations against international illegal drug smuggling. but it is for us to teach in the schools that not only Congress that has taken up drugs are death. that drugs destroy the fight against drug abuse. lives. that drugs ruin a person mental- I think that people across the land ly and physically. and if you have have answered the call to just say no enough drug users you kill your socie- to drugs. Yet. despite our efforts to ty. so we have to translate drugs into combat drugs. and we still have a huge death. national problem. In some areas of our I know the Speaker has said a country. children cannot play in the number of times here that we have to park since the playgrounds have been address the issue before us..and I am taken over by the drug pushers. That going to do that. but I want to point cannot be tolerated. out that no matter how many laws we I have received countless letters pass. the American people are going to from constituents begging for the Fedhave to make the decision. When eral Government to step in in an every American uses 5 lines. we are effort to fight drugs. Residents in my going to destroy this problem. and not district who respond to my annual before. and the lines are: questionnaire this year overwhelmI am only one. but I am one. I cant do ev- ingly supported what we are trying to erything. but I can do something. What I do here in this special order. you can do I ought to do and what I ought to do. should see some of these questionby the grace of God I shall do. naires received. over 20.000 questionWhen every American says that. naires. A majority of them talked then we are going to win this war on about crime and drugs. ""We have to drugs. and not before. have stricter penalties for drugs. and 0 the people have to have more respon0 Q0730sibility for their actions. Drugs should This Government does not belong to not be tolerated. If the kids are eduus here in Congress. This Government cated to the disease of drugs. that cerdoes not belong to President Bush. tainly would help."" This Government does not belong to Drugs are at the root of most of our big business. This Government does countrys problems. More crime. not belong to big labor. this Govern- higher Government spending stem ment belongs to the American people from the drug problem. and we could who are involved. and we want to un-- go on and on and on. derline those words. who are involved. So the American people. I think. of So if the American people are as out- course. realize the problem. and they raged about the drug situation in this are expecting us to act. and we are country as some of us are in the Con- frustrated because we. in the minority. gress. then on election day. November cannot act to address this problem. 6. they should vote against those Congress must do more to get rid of people who are soft on drug users. our national drug abuse. The Violent They should vote against those people Crime and Drug Control Act will help who refuse to bring legislation up. accomplish that national goal. This That is the real secret. and I think bill makes the important point that that that is also a message that we drug users must beheld accountable have to bring to the American people. for their actions. I appreciate this opportunity to ad- If that were the case. then we would dress two of the most important prob- go a long way also. toward resolving lems facing our Nation. drugs and this problem. crime. Drugs are not a victimless crime. The new Violent Crime and Drug Users create not only a lot of crimes Control Act. which most of us. all of but many other problems. us. are original or cosponsors of. will Also. I want to stress two more help fight the problems that we have points. that the role models. the athletes. the successful business people. the celebrities. yes. politicians have to set a good example in this area. and I think that the criminals have to be punished. Our criminals are not being punished today. Right here in the District of Columbia recently. a couple of thugs ordered a pizza. It was delivered to a vacant house. The thugs killed the young man. The thugs were apprehended. and inside of 24 hours one of the thugs was out on the street on $75.000 ball. I mean. what kind of justice is that? The people were so enraged that they called a press conference and said. ""Is this Justice in America?"" The following day here in Maryland a patrolman picked up a couple of people for speeding. He got out of the car. The two people shot and killed him. They were out on bail in New York. What kind of criminal justice system do we have in America? That is why I say if the American people are truly incensed about what is going on in the streets. on November 6. let us take these people out of public office that are not addressing this issue. I think that is one of the messages we want to get across. Yes. this is going to be resolved when the American people get involved and take their Government back again. I am only one. but I am one. I cannot do everything. but I can do something. and what I can do. I ought to do. and what I ought to do. by the grace of God. I shall do. and If that Is the spirit and the dedication the American people bring to this endeavor. we will resolve this problem. Thank you for yielding.\n'",thank colleague gentleman yield appreciate good deal member staff many hour work want say congratulation thank dedication effort h long talk more night hour presi- recent year make many dent introduce drug legislation attempt drug drug crime bill year crime suctoday action cesse area drug abuse think important year pass legislapoint make view tion crack money launknown move derer think make bank s&l credit union tough law go enough feel face same penalty drug ask er launder drug more society correct kingpin money problem drug_pusher hurdle see ask sell drug motivate people much hurdle today motivate people clean illgotten_gain painpleasure principle move people use drug feel get- direction te more pleasure drug pass pain go continue use bill form multinational force drug important pass bl omdamliainlfret legislation important conduct operation international illegal drug_smuggling teach school take drug death drug destroy fight drug abuse life drug ruin person mental- think people land ly answer call say enough drug user kill socie- drug effort translate drug combat drug huge death national problem area know say country child play number time park_playground address issue take drug_pusher go want point tolerate many law receive countless letter pass american people go constituent beg make decision eral government step use line effort fight drug resident go destroy problem district respond annual line questionnaire year overwhelmi ev- support try erythe special order see questionby grace naire receive say naire majority talk go win war crime drug drug strict penalty drug people more respon0 q0730sibility action drug government belong tolerate kid eduus cat disease drug cerdoe belong help belong drug root most big business countrys problem more crime belong big labor high government spending stem ment belong american people drug problem involve want go derline word involve american people think american people course realize problem rage drug situation expect act country frustrated minority gress election day act address problem vote more get_rid people soft drug user national drug abuse vote people help refuse bring legislation accomplish national goal real secret think bill make important point message drug user beheld accountable bring american people action appreciate opportunity case dress important go long way resolve lem face nation drug problem crime drug victimless_crime new create lot crime most many other problem original_cosponsor want stress more help fight problem point role_model athlete successful business people celebrity politician set good example area think criminal punish criminal punish today couple thug order pizza deliver vacant house thug kill young man thug apprehend hour thug street ball mean kind justice people enraged call press conference say following day patrolman pick couple people speeding get car people shoot kill bail kind criminal_justice system say american people incense go street let take people public office address issue think message want get go resolve american people get involve take government grace spirit dedication american people bring endeavor resolve problem thank_yielding.\n,101.0,daily,1,0
430083828,H,18750106,159,Mr. GARFIELD,Unknown,GARFIELD,Unknown,M,3138,3166,01061875.txt,1922,117,43048000,GARFIELD,JAMES,H,OH,M,R,19.0,voting,When this bill was up before I made some criticism of it. not so much criticism of the bill itself as criticism of the general legislation touching the Army. and then asked for its postponement. so as to have time to look more carefully into its provisions. I then called attention to the fact that in 1869 promotion had been stopped in the staff corps of the Army for the sake of reducing them to a size more compatible with the size of the new Army. or rather more in proportion to a peace establishment. That reduction of course has gone on by the natunal process of absorption from casualties . but of course some time or other promotion ought to be restored to the staff corps. I regret I did not at that time know more about the legislation of last June. I think the act then passed was uneven in its operation. It opened up all of the staff corps except threethe AdjutantGenerals. the Pay Department. and the Medical Corps. One thing was then done which I deeply regret. It was my belief. and has been for years. that we ought not to have in time of peace. under a peace establishment. brigadiergenerals at the head of staff corps. but I find on looking over the legislation of last spring all these staff corps. save perhaps two. have had a brigadiergeneral allowed as head of the corps. if we have gone so far to break up the old plan. I see no reason why we should make this exception. and therefore I do not believe this bill in reference to the AdjutantGenerals Department is an improper one--certainly not improper taken in connection with the legislation already had. It is doing no more for the AdjutantGenerals Department than has been done for almost all the other corps. and so far as I am personally concerned I withdraw any objection to the bill. I only think the legislation ought to have been about all the staff corps rather than by piecemeal. as we are having it now and as it has been in the past.\n',bill make criticism much criticism bill criticism general legislation touch ask postponement time look provision call attention fact promotion stop staff corps sake reduce size compatible size new proportion peace establishment reduction course go natunal process absorption casualty course time other promotion restore staff corps regret time know more legislation last think act pass uneven operation open staff corps thing do regret belief year time peace peace establishment brigadiergeneral head staff corps find look legislation last spring staff corps save brigadiergeneral allow head corps go break old plan see reason make exception believe bill reference improper one improper take connection legislation do more do other corps concerned withdraw objection bill think legislation staff corps piecemeal have past.\n,43.0,bound,1,0
1100021826,H,20070309,216,Mr. PEARCE,Unknown,PEARCE,Unknown,M,13654,13701,03092007.txt,1497,108,110120770,PEARCE,STEVAN,H,NM,M,R,2.0,voting,Madam Chairman. I sadly rise today to oppose this Important legislation. Unfortunately. in a kickback to Unions. the Majority has decided to include in this legislation provisions that will drive up the cost of state water projects and are particularly harmful to small rural communities. As a New Mexican. I know the critical role water plays in economic expansion and -the daily need of our citizens. We in New Mexico struggle to find good clean water for our communities. The reauthorization of the Clean Water State Revolving Loan Fund Program is an important step to meeting the needs of my communities. Communities in my district like Columbus. New Mexico. a small community of 1700 people which has no clean running water in its community. is desperate for assistance from a program like the one we will authorize today. Sadly. the majority has decided that this poor community should have foisted upon it Federal DavisBacon requirements which were never intended to be applied to nonFederal funds. Instead of helping communities get clean water projects the majority has decided to inflate the cost of these projects with unnecessary provisions that will result in fewer clean water projects. fewer jobs and less clean water. I dont understand how the inclusion. of these provisions that inflate costs will benefit thd small rural communities who can barely afford clean water projects in the first place. Sadly. those provisions prevent me from supporting this otherwise good legislation.\n',rise today oppose important legislation kickback decide include legislation provision drive cost state water project harmful small rural community know critical role water play economic expansion daily need citizen struggle find good clean water community reauthorization important step meet need community community district small community people clean running water community desperate assistance program one authorize today majority decide poor community foist requirement intend apply fund help community get clean water project majority decide inflate cost project unnecessary provision result few clean water project few job clean water understand inclusion provision inflate cost benefit thd small rural community afford clean water project first place provision prevent support good legislation.\n,110.0,daily,1,0
720198125,H,19330125,846,Mr. BLANTON,Unknown,BLANTON,Unknown,M,11538,11589,01251933.txt,2677,159,72083930,BLANTON,THOMAS,H,TX,M,D,17.0,voting,Mr. Chairman. with reference to the suggestion from the White House. not made until recently. however. that there should be certain bureaus abolished and certain consolidations made. I want to make a few comments. Were I to suggest the abolishment. of some bureau. the workings of which the people I represent were not directly interested in. I might be considered as doing so because of partisanship. All of my constituents are interested in agriculture. Therefore. when I mention agricultural bureaus no one will accuse me of wanting to abolish something just simply because my constituents are not interested in. the project. . I honestly believe that it would be to the best interests of the farmers of the United States if you would abolish threefourths of the bureaus of the Department of Agriculture. I honestly believe that if the President of the United States would take some of these socalled longhaired scientists who draw high salaries from the Government from these various bureaus in the Agricultural Department off of the pay roll and send them back home it would be to the benefit of every farmer in the United States. I wish the Committee on Printing would take proper action now that would not permit another agricultural yearbook to be printed in 10 years. It is a duplication of statistics each year and is a waste. I do not believe there are 20 farmers in any district in the United States who have ever read 25 pages in that big book that is published and republished every year. The basement of the House Office Building is stacked to the ceiling with them. I took occasion the other day to write to one of these scientists in the Department of Agriculture and ask him a few questions. I wanted to get specific answers. He could have answered my questions in one page. He did not attempt to answer them himself. but he turned them over to the head of the department to answer. Why could he not answer when he was in charge of a division? Why did he have to turn it over to the head of his bureau? And it took 15 typewritten pages for that bureau head to answer my few questions. About 14 of those pages are excuses. trying to explain away condemning facts. They are admitting the facts but trying to get around them with excuses and extended explanations. Now. I want to read some of the questions I propounded. and I want you to note the bureaus answers to them. I want to show you just what exists in one bureau as to one agricultural commodity. the Katahdin potatojust one particular item. and show what it has cost the United States. My letter was addressed to Dr. E. C. Auchter. who is In charge of the division of horticultural crops and diseases.\n',reference suggestion make certain bureaus abolish certain consolidation make want make few comment suggest abolishment bureau working people represent interested consider do partisanship constituent interested agriculture mention agricultural bureaus one accuse want abolish constituent interested project believe good interest farmer abolish threefourth bureaus believe take socalled longhaired_scientist draw high salary various bureau pay roll send benefit farmer wish take proper action permit agricultural yearbook print year duplication statistic year waste believe farmer district read page big book publish_republish year basement stack ceiling take occasion other day write scientist ask few question want get specific answer answer question page attempt answer turn head department answer answer charge division turn head bureau take typewritten_page bureau head answer few question page excuse try explain condemn fact admit fact try get excuse extended explanation want read question propound want note bureaus answer want show exist bureau agricultural_commodity potatojust particular item show cost letter address charge division horticultural crop diseases.\n,72.0,bound,0,1
990151928,H,19860206,596,Mr. DOWNEY of New York,Unknown,DOWNEY,New York,M,42753,42804,02061986.txt,1727,99,99108950,DOWNEY,THOMAS,H,NY,M,D,2.0,voting,"I thank the gentleman for his very fine statement. I think in the outset of his remarks the gentleman raises a very important point that we look at a number of different summits but the one that will be important for the worlds future. certainly in September with Mikhail Gorbachev. is directly affected by this entire question of budgeting. In the past. we learned. the last 5 years of the buildup before we had summits and before we were really seriously dealing with the Russians and arms control. we had to have this buildup because we were behind. Because we were behind. we had to spend money to catch up so that the Soviets would be interested in negotiating with us. Now. of course. the Soviets have amply demonstrated an interest in negotiating with us. and I might add they had always had that interest. Anytime a nation has 10.000 nuclear warheads aimed at them. which is the number the Soviets have had aimed at them since 1981. they are interested in arms control for lots of obvious reasons. But now that they are. the budget request is justified not to get them to the table. but to keep them at the table. In the immortal words of Rosanne Rosanadanna. ""It is always something."" with this administration. If it is not to get them to the table. it Is to keep them to the table. The most fundamental understanding of this budget requires that one of its major components. the increase in strategic systems. is the most ridiculous. It is ridiculous because nuclear weapons are not designed to fight wars. they are designed to prevent them from occurring. The only reason you have them is to prevent the other side from using theirs. and you can have a lot less of them. I yield to the gentleman from Massachusetts .\n'",thank gentleman fine statement think outset remark gentleman raise important point look number different summit one important world future affect entire question budgeting past learn last year buildup summit deal arm control buildup spend money catch interested negotiate course demonstrate interest negotiate add interest nation nuclear_warhead aim number aim interested arm control lot obvious reason budget request justify get table keep table immortal word administration get table keep table fundamental understanding budget require major component increase strategic system ridiculous ridiculous nuclear_weapon design fight war design prevent occur only reason prevent other side use lot less yield gentleman,99.0,daily,0,1
820215398,H,19520522,759,Mr. VORYS,Unknown,VORYS,Unknown,M,15807,15832,05221952.txt,996,54,82096120,VORYS,JOHN,H,OH,M,R,12.0,voting,"The gentleman will find that in the Mutual Security Act of 1951 there are provisions for what matters are subject to the control and jurisdiction of the Secretary of Defense. what matters are under the Mutual Security Director. and certain things are under the Secretary of State. This provision is exactly the provision that was in the law last year except- that the words ""subject to reimbursement"" have been taken out. The purpose was that since there was a reduction of about $829.000.000 in military aid. and since we were told that all of the arms to be produced were exactly the same kind that we needed. and that this defense of Europe was part of our own defense. there was no reason why we should not make available. regardless of reimbursement. at least a billion dollars of end items that in an emergency could be sent to European forces to use rather than have a legal restriction on doing that. therefore require our men to do all the fighting in that emergency with this equipment.\n'",gentleman find provision matter subject control jurisdiction matter certain thing provision provision law last year word subject reimbursement take purpose reduction military aid tell arm produce same kind need defense part own defense reason make available reimbursement least dollar end item emergency send european force use legal restriction do require man fighting emergency equipment.\n,82.0,bound,1,0
770024658,H,19410310,732,Mr. DIRKSEN,Unknown,DIRKSEN,Unknown,M,13300,13364,03101941.txt,2115,114,77098080,DIRKSEN,EVERETT,H,IL,M,R,16.0,voting,"While this question is raised. let me take a moment or two on that matter. We are confronted with a real administrative problem as to whether or not a nonresident. for instance. who has paid a tax in another jurisdiction. should file a return or an affidavit to show that the tax has been paid there. Obviously. it is the only thing that you can do. The question has been raised that it is unfair. It was raised with respect to the people who live over in Arlington County. over 10.000 of them. who live over there and work here. They pay an income tax to the State of Virginia. Normally a question rises why should they make an affidavit to the District of Columbia or why should they have to submit an additional return. We do not know of any way to meet that problem except to make them do it. Now the answer is that Virginia does it. There are people who live in the District of Columbia who work over in Clarendon and Arlington in Virginia. They pay taxes over there or they pay taxes here since this is their residence. What does the State of Virginia do? It says. ""You will have to prove it because you have raised this income over on the Virginia side."" The same is true of Maryland. Maryland says. ""All right. you say you live In the District of Columbia. but you work in Chevy Chase or in Hyattsville or out on Bladensburg Road. You get your income in Maryland and you say you are paying an income tax to the District of Columbia. prove it."" So they have to file a statement over there. So the gentlemen who would somehow protect those who live within the environs of Washington from filing an additional return. have it in their own State. It is going to be proposed that a mere filing of an affidavit that a tax has been paid in another jurisdiction is enough. That would not be fair. A man might actually pay $1 in the State of Utah or the State of Michigan or Florida. when as a matter of fact he owes $100. Are you going to let one off merely by making a statement that he paid his tax? There has to be a little particularizing in order to meet that administrative problem. I want to make that clear.\n'",question raise let take moment matter confront real administrative problem nonresident instance pay tax jurisdiction file return affidavit show tax pay only thing question raise unfair raise respect people live live work pay income tax question rise make affidavit submit additional return know way meet problem make answer people live work pay taxis pay taxis residence say prove raise income side same true say say live work get income say pay income tax prove file statement gentleman protect live environ file additional return own go propose mere filing affidavit tax pay jurisdiction enough fair man pay matter fact owe go let make statement pay tax little particularizing order meet administrative problem want make clear.\n,77.0,bound,1,0
1000185144,S,19880512,986,Mr. WARNER,Unknown,WARNER,Unknown,M,38586,38608,05121988.txt,820,53,100113921,WARNER,JOHN,S,VA,M,R,,voting,Mr. Presldent. that is correct. I think it would be illadvised for the Congress of the United States to single out any particular military operation and say we are going to an annual basis to fund or not fund that operation. It places the authority of the Commander in Chief in difficulty in prosecuting whatever force structure we have there in the course of the national interests of this country. We annually authorize and appropriate for the overall Armed Forces. That goes into a common pot from which a President can draw such funds as he deems necessary to prosecute a military action which he in turn deems necessary. If the Congress wants to adopt it. we can come in and say henceforth from this day not one penny of that common pot should be expended for this military operation. We always have that authority.\n',correct think illadvise single particular military operation say go annual basis fund fund operation place authority difficulty prosecute force structure course national interest country authorize appropriate overall go common pot draw such fund deem necessary prosecute military action turn deem necessary want adopt come say day penny common pot expend military operation authority.\n,100.0,daily,1,0
750112897,S,19370820,23,Mr. CONNALLY,Unknown,CONNALLY,Unknown,M,645,664,08201937.txt,1036,59,75091061,CONNALLY,THOMAS,S,TX,M,D,,voting,"I suggest to the Senator in that connection that. of course. the amendment which I offer does not in any wise affect the powers of the Congress under the commerce clause. We will probably need to have the Constitution amended to clarify that provision. But with relation to the fourteenth amendment. I wish to say that I heartily agree with the Senator from Idaho. who has pending an amendment to the fourteenth amendment which would remove what I think was an erroneous construction of that amendment by the Supreme Court in classifying corporations as ""persons"". entitled to all the rights and privileges under the Constitution to which individuals are entitled. and perhaps in some other respects. That is a very important matter because under that construction of the fourteenth amendment has grown up a great body of decisions which have been very troublesome to both the States and to the Federal Government in handling modern development of commerce and transportation. and all of the varied activities of American business life.\n'",suggest connection course amendment offer wise affect power commerce clause need amend clarify provision relation fourteenth amendment wish say agree pende amendment fourteenth amendment remove think erroneous construction amendment classify corporation person entitle right privilege individual entitle other respect important matter construction fourteenth amendment grow great body decision troublesome handle modern development commerce transportation varied activity american business life.\n,75.0,bound,0,1
